Timestamp,Workflow ID,Company,Role,Platform,Location,ATS Score,Skill Match,Missing Skills,Recommendations,Status,Apply Link
2026-05-23T04:59:16.426699+00:00,f8969a19-a1c6-4f45-b673-92aa8fd36368,Nykaa,Product Manager - II - B2B,LinkedIn,"Bangalore Urban, Karnataka, India",68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Product Manager - II - B2B project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/product-manager-ii-b2b-at-nykaa-4417112678?position=2&pageNum=0&refId=fAiPcxPBnu3trQ502OX1ug%3D%3D&trackingId=1sqe7Ql%2FXyCroDThoqdiOw%3D%3D
2026-05-23T04:59:16.427611+00:00,f8969a19-a1c6-4f45-b673-92aa8fd36368,Flipkart,Category Marketing Manager,LinkedIn,"Bengaluru, Karnataka, India",68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Category Marketing Manager project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/category-marketing-manager-at-flipkart-4416574652?position=3&pageNum=0&refId=fAiPcxPBnu3trQ502OX1ug%3D%3D&trackingId=16FNI4hx337gArLpEqkbZw%3D%3D
2026-05-23T04:59:16.427927+00:00,f8969a19-a1c6-4f45-b673-92aa8fd36368,Bosch Group,Analytics Engineer - SQL & Data Visualization,Indeed,"Bengaluru, Karnataka",68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Analytics Engineer - SQL & Data Visualization project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=1c7ef8f814813a2b&bb=o42MnVWdkVWo2WX-O7-8gvMOSsCbd_amr-Rzf_XvfOR9vRQv0Lg0IW_IVfkcT0ATTWamW0-Mw0D3BKUSsI-OlA9ALBzFGxmjzAnwux2F9eZdje0X9icM12WQN0_8E5wp&xkcb=SoD267M3jpuakZzC8R0LbzkdCdPP&fccid=a2faf1301ac6ad4b&vjs=3
2026-05-23T04:59:16.428231+00:00,f8969a19-a1c6-4f45-b673-92aa8fd36368,Basik Marketing,Data Analyst,Indeed,"Remote in Bengaluru, Karnataka",68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Data Analyst project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=14cb5a0175f03420&bb=o42MnVWdkVWo2WX-O7-8giDYk04yP12xVa09QlAkYDvVzLmMuYEuJaB7S5wRDnk4STLX5AO-9gE4EuNkahFJZJG8QOxjuL8pjefaCG3ZVR6nhCtRb55Zi8pr8HeNso-_&xkcb=SoBC67M3jpuakZzC8R0KbzkdCdPP&fccid=9dde0b414cf143cc&vjs=3
2026-05-23T04:59:16.428477+00:00,f8969a19-a1c6-4f45-b673-92aa8fd36368,Barracuda Networks Inc.,Data Analyst,Indeed,"Bengaluru, Karnataka",68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Data Analyst project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=199ad34a31463486&bb=o42MnVWdkVWo2WX-O7-8gr2aZuSYxLRM2aSF6RligrTv9wC8IbGse8z-3aibvPSnFWEIFRa7NTJuqEh-t3TtqsO-yZgMxrMH87TYtdIuRNmwbypbiO1V7hXjX0FojEkV&xkcb=SoDf67M3jpuakZzC8R0JbzkdCdPP&fccid=d3a7adea49ff772d&vjs=3
2026-05-23T04:59:16.428722+00:00,f8969a19-a1c6-4f45-b673-92aa8fd36368,slice,Product Analyst,LinkedIn,"Bengaluru, Karnataka, India",68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Product Analyst project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/product-analyst-at-slice-4415310838?position=1&pageNum=0&refId=fAiPcxPBnu3trQ502OX1ug%3D%3D&trackingId=r7mZoIwBpXLkDOqwoFs78g%3D%3D
2026-05-23T04:59:16.429108+00:00,f8969a19-a1c6-4f45-b673-92aa8fd36368,ABC Tech,Data analytics,Mock,Bangalore,68,86,REST,"Learn REST basics and add it naturally to a backend project. | Build a small Data analytics project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://www.linkedin.com/jobs/search/
2026-05-23T04:59:16.429370+00:00,f8969a19-a1c6-4f45-b673-92aa8fd36368,Cloudlane,Node.js Engineer,Mock,Remote,68,83,Observability,"Learn Observability basics and add it naturally to a backend project. | Build a small Node.js Engineer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://www.naukri.com/backend-developer-jobs
2026-05-23T04:59:16.429683+00:00,f8969a19-a1c6-4f45-b673-92aa8fd36368,NovaStack,API Platform Engineer,Mock,Bangalore,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small API Platform Engineer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/jobs?q=backend+developer
2026-05-23T04:59:16.430195+00:00,f8969a19-a1c6-4f45-b673-92aa8fd36368,FinGrid,Backend Software Engineer,Mock,Remote,68,83,CI/CD,"Learn CI/CD basics and add it naturally to a backend project. | Build a small Backend Software Engineer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,
2026-05-23T04:59:16.431486+00:00,f8969a19-a1c6-4f45-b673-92aa8fd36368,Nykaa,Product Manager - II - B2B,LinkedIn,"Bangalore Urban, Karnataka, India",68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Product Manager - II - B2B project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/product-manager-ii-b2b-at-nykaa-4417112678?position=2&pageNum=0&refId=fAiPcxPBnu3trQ502OX1ug%3D%3D&trackingId=1sqe7Ql%2FXyCroDThoqdiOw%3D%3D
2026-05-23T04:59:16.431958+00:00,f8969a19-a1c6-4f45-b673-92aa8fd36368,Flipkart,Category Marketing Manager,LinkedIn,"Bengaluru, Karnataka, India",68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Category Marketing Manager project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/category-marketing-manager-at-flipkart-4416574652?position=3&pageNum=0&refId=fAiPcxPBnu3trQ502OX1ug%3D%3D&trackingId=16FNI4hx337gArLpEqkbZw%3D%3D
2026-05-23T04:59:16.432218+00:00,f8969a19-a1c6-4f45-b673-92aa8fd36368,Bosch Group,Analytics Engineer - SQL & Data Visualization,Indeed,"Bengaluru, Karnataka",68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Analytics Engineer - SQL & Data Visualization project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=1c7ef8f814813a2b&bb=o42MnVWdkVWo2WX-O7-8gvMOSsCbd_amr-Rzf_XvfOR9vRQv0Lg0IW_IVfkcT0ATTWamW0-Mw0D3BKUSsI-OlA9ALBzFGxmjzAnwux2F9eZdje0X9icM12WQN0_8E5wp&xkcb=SoD267M3jpuakZzC8R0LbzkdCdPP&fccid=a2faf1301ac6ad4b&vjs=3
2026-05-23T04:59:16.432456+00:00,f8969a19-a1c6-4f45-b673-92aa8fd36368,Basik Marketing,Data Analyst,Indeed,"Remote in Bengaluru, Karnataka",68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Data Analyst project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=14cb5a0175f03420&bb=o42MnVWdkVWo2WX-O7-8giDYk04yP12xVa09QlAkYDvVzLmMuYEuJaB7S5wRDnk4STLX5AO-9gE4EuNkahFJZJG8QOxjuL8pjefaCG3ZVR6nhCtRb55Zi8pr8HeNso-_&xkcb=SoBC67M3jpuakZzC8R0KbzkdCdPP&fccid=9dde0b414cf143cc&vjs=3
2026-05-23T04:59:16.432850+00:00,f8969a19-a1c6-4f45-b673-92aa8fd36368,Barracuda Networks Inc.,Data Analyst,Indeed,"Bengaluru, Karnataka",68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Data Analyst project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/rc/clk?jk=199ad34a31463486&bb=o42MnVWdkVWo2WX-O7-8gr2aZuSYxLRM2aSF6RligrTv9wC8IbGse8z-3aibvPSnFWEIFRa7NTJuqEh-t3TtqsO-yZgMxrMH87TYtdIuRNmwbypbiO1V7hXjX0FojEkV&xkcb=SoDf67M3jpuakZzC8R0JbzkdCdPP&fccid=d3a7adea49ff772d&vjs=3
2026-05-23T04:59:16.433152+00:00,f8969a19-a1c6-4f45-b673-92aa8fd36368,slice,Product Analyst,LinkedIn,"Bengaluru, Karnataka, India",68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Product Analyst project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/product-analyst-at-slice-4415310838?position=1&pageNum=0&refId=fAiPcxPBnu3trQ502OX1ug%3D%3D&trackingId=r7mZoIwBpXLkDOqwoFs78g%3D%3D
2026-05-23T04:59:16.433491+00:00,f8969a19-a1c6-4f45-b673-92aa8fd36368,ABC Tech,Data analytics,Mock,Bangalore,68,86,REST,"Learn REST basics and add it naturally to a backend project. | Build a small Data analytics project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://www.linkedin.com/jobs/search/
2026-05-23T04:59:16.433872+00:00,f8969a19-a1c6-4f45-b673-92aa8fd36368,Cloudlane,Node.js Engineer,Mock,Remote,68,83,Observability,"Learn Observability basics and add it naturally to a backend project. | Build a small Node.js Engineer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://www.naukri.com/backend-developer-jobs
2026-05-23T04:59:16.434368+00:00,f8969a19-a1c6-4f45-b673-92aa8fd36368,NovaStack,API Platform Engineer,Mock,Bangalore,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small API Platform Engineer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.indeed.com/jobs?q=backend+developer
2026-05-23T04:59:16.434636+00:00,f8969a19-a1c6-4f45-b673-92aa8fd36368,FinGrid,Backend Software Engineer,Mock,Remote,68,83,CI/CD,"Learn CI/CD basics and add it naturally to a backend project. | Build a small Backend Software Engineer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,
2026-05-23T05:05:33.706083+00:00,string,Alien Brains,Web Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Web Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/web-developer-at-alien-brains-4306133097?position=2&pageNum=0&refId=Chub4xuNJq41rebK3riqBQ%3D%3D&trackingId=sYbxY0WM1Ue%2BruX08CHdmA%3D%3D
2026-05-23T05:05:33.707067+00:00,string,Digital Concepts,Front End Developer,LinkedIn,"Kolkata, West Bengal, India",68,83,Git,"Learn Git basics and add it naturally to a backend project. | Build a small Front End Developer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/front-end-developer-at-digital-concepts-4409470150?position=3&pageNum=0&refId=Chub4xuNJq41rebK3riqBQ%3D%3D&trackingId=BZTKeHZrw0H5HqEazkF5RQ%3D%3D
2026-05-23T05:05:33.707832+00:00,string,Alien Brains,Web Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Web Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/web-developer-at-alien-brains-4306133097?position=3&pageNum=0&refId=BrpQ63yT2WfhZQA0AUOdrw%3D%3D&trackingId=UAamxx7sp1faRp21TZVfVQ%3D%3D
2026-05-23T05:05:33.714960+00:00,string,Accenture in India,Web Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Web Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/web-developer-at-accenture-in-india-4400555843?position=2&pageNum=0&refId=1mi0fL53AXbvS%2F3UqM3PuA%3D%3D&trackingId=L6Aza14%2BF8RgnCuavP5tIQ%3D%3D
2026-05-23T05:05:33.715643+00:00,string,Alien Brains,Web Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Web Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/web-developer-at-alien-brains-4306133097?position=3&pageNum=0&refId=1mi0fL53AXbvS%2F3UqM3PuA%3D%3D&trackingId=jeGeBNO4dbd%2Fw9ztHB8wDg%3D%3D
2026-05-23T05:05:33.716006+00:00,string,PwC India,Associate,LinkedIn,Greater Kolkata Area,68,75,"Authentication, Testing","Learn Authentication basics and add it naturally to a backend project. | Build a small Associate project that demonstrates Testing. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/associate-at-pwc-india-4291066591?position=2&pageNum=0&refId=BrpQ63yT2WfhZQA0AUOdrw%3D%3D&trackingId=fJbpZvYnEZAWoEIHdSpBfw%3D%3D
2026-05-23T05:05:33.716373+00:00,string,CodeClouds,Full Stack Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Full Stack Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/full-stack-developer-at-codeclouds-4382592078?position=1&pageNum=0&refId=1mi0fL53AXbvS%2F3UqM3PuA%3D%3D&trackingId=aVQN1ekN6jZGDNuigrkzHQ%3D%3D
2026-05-23T05:05:33.716675+00:00,string,HAN RIVER TECHNOLOGY PRIVATE LIMITED,Frontend Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Frontend Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/frontend-developer-at-han-river-technology-private-limited-4402838978?position=1&pageNum=0&refId=Chub4xuNJq41rebK3riqBQ%3D%3D&trackingId=21UridOEen4%2BDcejr81IGw%3D%3D
2026-05-23T05:05:33.717280+00:00,string,ABC Tech,Frontend Developer,Mock,Kolkata,68,86,REST,"Learn REST basics and add it naturally to a backend project. | Build a small Frontend Developer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://www.linkedin.com/jobs/search/
2026-05-23T05:05:33.718094+00:00,string,Cloudlane,Node.js Engineer,Mock,Remote,68,83,Observability,"Learn Observability basics and add it naturally to a backend project. | Build a small Node.js Engineer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://www.naukri.com/backend-developer-jobs
2026-05-23T05:05:33.720625+00:00,string,Alien Brains,Web Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Web Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/web-developer-at-alien-brains-4306133097?position=2&pageNum=0&refId=Chub4xuNJq41rebK3riqBQ%3D%3D&trackingId=sYbxY0WM1Ue%2BruX08CHdmA%3D%3D
2026-05-23T05:05:33.721360+00:00,string,Digital Concepts,Front End Developer,LinkedIn,"Kolkata, West Bengal, India",68,83,Git,"Learn Git basics and add it naturally to a backend project. | Build a small Front End Developer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/front-end-developer-at-digital-concepts-4409470150?position=3&pageNum=0&refId=Chub4xuNJq41rebK3riqBQ%3D%3D&trackingId=BZTKeHZrw0H5HqEazkF5RQ%3D%3D
2026-05-23T05:05:33.721760+00:00,string,Alien Brains,Web Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Web Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/web-developer-at-alien-brains-4306133097?position=3&pageNum=0&refId=BrpQ63yT2WfhZQA0AUOdrw%3D%3D&trackingId=UAamxx7sp1faRp21TZVfVQ%3D%3D
2026-05-23T05:05:33.722389+00:00,string,Accenture in India,Web Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Web Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/web-developer-at-accenture-in-india-4400555843?position=2&pageNum=0&refId=1mi0fL53AXbvS%2F3UqM3PuA%3D%3D&trackingId=L6Aza14%2BF8RgnCuavP5tIQ%3D%3D
2026-05-23T05:05:33.723062+00:00,string,Alien Brains,Web Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Web Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/web-developer-at-alien-brains-4306133097?position=3&pageNum=0&refId=1mi0fL53AXbvS%2F3UqM3PuA%3D%3D&trackingId=jeGeBNO4dbd%2Fw9ztHB8wDg%3D%3D
2026-05-23T05:05:33.723584+00:00,string,PwC India,Associate,LinkedIn,Greater Kolkata Area,68,75,"Authentication, Testing","Learn Authentication basics and add it naturally to a backend project. | Build a small Associate project that demonstrates Testing. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/associate-at-pwc-india-4291066591?position=2&pageNum=0&refId=BrpQ63yT2WfhZQA0AUOdrw%3D%3D&trackingId=fJbpZvYnEZAWoEIHdSpBfw%3D%3D
2026-05-23T05:05:33.723966+00:00,string,CodeClouds,Full Stack Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Full Stack Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/full-stack-developer-at-codeclouds-4382592078?position=1&pageNum=0&refId=1mi0fL53AXbvS%2F3UqM3PuA%3D%3D&trackingId=aVQN1ekN6jZGDNuigrkzHQ%3D%3D
2026-05-23T05:05:33.724696+00:00,string,HAN RIVER TECHNOLOGY PRIVATE LIMITED,Frontend Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Frontend Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/frontend-developer-at-han-river-technology-private-limited-4402838978?position=1&pageNum=0&refId=Chub4xuNJq41rebK3riqBQ%3D%3D&trackingId=21UridOEen4%2BDcejr81IGw%3D%3D
2026-05-23T05:05:33.725113+00:00,string,ABC Tech,Frontend Developer,Mock,Kolkata,68,86,REST,"Learn REST basics and add it naturally to a backend project. | Build a small Frontend Developer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://www.linkedin.com/jobs/search/
2026-05-23T05:05:33.725592+00:00,string,Cloudlane,Node.js Engineer,Mock,Remote,68,83,Observability,"Learn Observability basics and add it naturally to a backend project. | Build a small Node.js Engineer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://www.naukri.com/backend-developer-jobs
2026-05-23T05:06:51.686215+00:00,string,Alien Brains,Web Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Web Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/web-developer-at-alien-brains-4306133097?position=2&pageNum=0&refId=Ty3qNO2Q4SqI1gh4dJPBEw%3D%3D&trackingId=aSvXKFJgR6kmq%2FI%2Fz95Tlg%3D%3D
2026-05-23T05:06:51.687235+00:00,string,Digital Concepts,Front End Developer,LinkedIn,"Kolkata, West Bengal, India",68,83,Git,"Learn Git basics and add it naturally to a backend project. | Build a small Front End Developer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/front-end-developer-at-digital-concepts-4409470150?position=3&pageNum=0&refId=Ty3qNO2Q4SqI1gh4dJPBEw%3D%3D&trackingId=HG42Tik5RMznUoKMHbzhFQ%3D%3D
2026-05-23T05:06:51.688088+00:00,string,Alien Brains,Web Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Web Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/web-developer-at-alien-brains-4306133097?position=3&pageNum=0&refId=zZJLHYzym1wzEyKLGLhjfQ%3D%3D&trackingId=E3iVVfmuISGssCE2eb6irw%3D%3D
2026-05-23T05:06:51.688674+00:00,string,Accenture in India,Web Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Web Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/web-developer-at-accenture-in-india-4400555843?position=2&pageNum=0&refId=WCrp21VFDQ%2BRXcFH7%2B1PbQ%3D%3D&trackingId=D%2BOZkPKP7vT4E%2B%2FKO%2BKB6Q%3D%3D
2026-05-23T05:06:51.689150+00:00,string,Alien Brains,Web Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Web Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/web-developer-at-alien-brains-4306133097?position=3&pageNum=0&refId=WCrp21VFDQ%2BRXcFH7%2B1PbQ%3D%3D&trackingId=iTID%2F78EXpTOYiL0xu9Juw%3D%3D
2026-05-23T05:06:51.689910+00:00,string,PwC India,Associate,LinkedIn,Greater Kolkata Area,68,75,"Authentication, Testing","Learn Authentication basics and add it naturally to a backend project. | Build a small Associate project that demonstrates Testing. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/associate-at-pwc-india-4291066591?position=2&pageNum=0&refId=zZJLHYzym1wzEyKLGLhjfQ%3D%3D&trackingId=I5HzZwF%2FoszZJvpfIgZ1Xg%3D%3D
2026-05-23T05:06:51.690361+00:00,string,CodeClouds,Full Stack Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Full Stack Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/full-stack-developer-at-codeclouds-4382592078?position=1&pageNum=0&refId=WCrp21VFDQ%2BRXcFH7%2B1PbQ%3D%3D&trackingId=TRrkmrwyej9CZRwdEgezww%3D%3D
2026-05-23T05:06:51.690835+00:00,string,HAN RIVER TECHNOLOGY PRIVATE LIMITED,Frontend Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Frontend Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/frontend-developer-at-han-river-technology-private-limited-4402838978?position=1&pageNum=0&refId=Ty3qNO2Q4SqI1gh4dJPBEw%3D%3D&trackingId=TrsXIELjnpp8Z8E5IKvCTQ%3D%3D
2026-05-23T05:06:51.691308+00:00,string,ABC Tech,Frontend Developer,Mock,Kolkata,68,86,REST,"Learn REST basics and add it naturally to a backend project. | Build a small Frontend Developer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://www.linkedin.com/jobs/search/
2026-05-23T05:06:51.691864+00:00,string,Cloudlane,Node.js Engineer,Mock,Remote,68,83,Observability,"Learn Observability basics and add it naturally to a backend project. | Build a small Node.js Engineer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://www.naukri.com/backend-developer-jobs
2026-05-23T05:06:51.695555+00:00,string,Alien Brains,Web Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Web Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/web-developer-at-alien-brains-4306133097?position=2&pageNum=0&refId=Ty3qNO2Q4SqI1gh4dJPBEw%3D%3D&trackingId=aSvXKFJgR6kmq%2FI%2Fz95Tlg%3D%3D
2026-05-23T05:06:51.696461+00:00,string,Digital Concepts,Front End Developer,LinkedIn,"Kolkata, West Bengal, India",68,83,Git,"Learn Git basics and add it naturally to a backend project. | Build a small Front End Developer project that demonstrates AWS. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/front-end-developer-at-digital-concepts-4409470150?position=3&pageNum=0&refId=Ty3qNO2Q4SqI1gh4dJPBEw%3D%3D&trackingId=HG42Tik5RMznUoKMHbzhFQ%3D%3D
2026-05-23T05:06:51.696925+00:00,string,Alien Brains,Web Developer,LinkedIn,Greater Kolkata Area,68,100,"Docker, Kubernetes","Learn Docker basics and add it naturally to a backend project. | Build a small Web Developer project that demonstrates Kubernetes. | Add measurable impact bullets for APIs, reliability, and deployments.",waiting_for_human_review,https://in.linkedin.com/jobs/view/web-developer-at-alien-brains-4306133097?position=3&pageNum=0&refId=zZJLHYzym1wzEyKLGLhjfQ%3D%3D&trackingId=E3iVVfmuISGssCE2eb6irw%3D%3D
